dataDate,districtName,mandalName,villageName,pwRegCnt,pwTrkCnt,delCnt,anc1Cnt,anc2Cnt,anc3Cnt,anc4Cnt,chImzCnt,highRiskCnt,govtDelCnt,pvtDelCnt,kitsCnt
2023-12-01,Warangal,Chennaraopet,Chennaraopet,0,0,2,1,0,1,0,7,1,2,0,2
2023-12-01,Warangal,Chennaraopet,Ggr Pally,0,0,0,0,1,1,0,6,1,0,0,0
2023-12-01,Warangal,Chennaraopet,Gurijala,0,0,3,3,5,0,2,18,1,2,1,2
2023-12-01,Warangal,Chennaraopet,Jhalli,0,0,2,1,2,1,3,25,1,1,0,1
2023-12-01,Warangal,Chennaraopet,Khadarpet,0,0,4,2,1,4,1,13,0,1,1,1
2023-12-01,Warangal,Chennaraopet,Konapuram,3,0,10,6,6,0,3,23,4,3,0,3
2023-12-01,Warangal,Chennaraopet,Lingagiri,3,0,7,3,3,2,4,12,1,1,0,1
2023-12-01,Warangal,Chennaraopet,Lingapuram,0,0,2,1,1,2,0,7,1,1,0,1
2023-12-01,Warangal,Chennaraopet,Makdumpuram,0,0,2,1,4,4,7,15,1,1,0,1
2023-12-01,Warangal,Chennaraopet,Nan,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Warangal,Chennaraopet,Old Muqdumpuram,0,0,0,0,0,0,0,2,0,0,0,0
2023-12-01,Warangal,Chennaraopet,Papaiahpeta,3,0,6,4,4,5,10,30,3,4,2,3
2023-12-01,Warangal,Chennaraopet,Suripalle,1,0,5,2,2,7,1,15,3,2,0,2
2023-12-01,Warangal,Chennaraopet,Thimmarainipahad,0,0,5,2,4,1,2,19,0,1,0,1
2023-12-01,Warangal,Chennaraopet,Upparapalle,2,0,8,4,7,7,6,23,2,5,2,5
2023-12-01,Warangal,Chennaraopet,Yellaigudem,1,0,7,4,4,3,8,18,1,2,0,2
2023-12-01,Warangal,Duggondi,Adavi Rangapur,0,0,0,0,2,0,1,4,0,0,0,0
2023-12-01,Warangal,Duggondi,Babbronipally,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Warangal,Duggondi,Balvantapur,1,0,1,1,1,2,0,4,1,0,0,0
2023-12-01,Warangal,Duggondi,Bandampally,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Warangal,Duggondi,Bandampally,2,0,2,2,6,1,3,6,2,0,1,0
2023-12-01,Warangal,Duggondi,Bikkojipally,0,0,2,1,2,3,2,1,1,1,0,1
2023-12-01,Warangal,Duggondi,Chandraiahpally,0,0,1,0,0,2,0,2,0,0,1,0
2023-12-01,Warangal,Duggondi,Chapalabanda,0,0,2,1,0,0,2,7,0,1,1,1
2023-12-01,Warangal,Duggondi,Chalparthi,2,0,2,2,4,2,1,8,1,0,0,0
2023-12-01,Warangal,Duggondi,Deshaipally,0,0,1,0,1,2,1,6,0,1,0,1
2023-12-01,Warangal,Duggondi,Duggondi,1,0,3,2,1,6,3,11,1,2,0,2
2023-12-01,Warangal,Duggondi,G Thanda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Warangal,Duggondi,Girnibavi,0,0,0,0,2,1,0,3,0,0,0,0
2023-12-01,Warangal,Duggondi,Gollapally,0,0,0,0,0,1,0,0,0,0,0,0
2023-12-01,Warangal,Duggondi,Gopalapuram,0,0,1,1,1,2,0,8,1,0,0,0
2023-12-01,Warangal,Duggondi,Guddelgulapally,0,0,3,1,0,2,3,7,0,1,0,1
2023-12-01,Warangal,Duggondi,Gudimaheshwaram,0,0,1,0,1,1,2,5,1,1,0,1
2023-12-01,Warangal,Duggondi,Jaffarpally,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Warangal,Duggondi,Keshavapur,0,0,3,1,0,1,1,6,0,1,0,1
2023-12-01,Warangal,Duggondi,Laxmipur,1,0,4,2,4,6,1,11,0,1,0,1
2023-12-01,Warangal,Duggondi,Marripally,2,0,2,2,1,0,2,6,0,1,0,1
2023-12-01,Warangal,Duggondi,Mysampally,3,0,8,4,5,4,2,8,2,1,0,0
2023-12-01,Warangal,Duggondi,Madhira (D),0,0,0,0,0,0,0,2,0,0,0,0
2023-12-01,Warangal,Duggondi,Madhira Mandapalle,0,0,1,0,0,0,0,4,0,1,0,1
2023-12-01,Warangal,Duggondi,Mahammadapur,1,0,2,1,1,3,1,7,0,0,0,0
2023-12-01,Warangal,Duggondi,Mallampally,2,0,4,3,1,1,1,10,1,1,0,1
2023-12-01,Warangal,Duggondi,Mandapally,0,0,2,1,1,2,2,3,1,1,0,1
2023-12-01,Warangal,Duggondi,Muddunoor,1,0,1,1,0,1,2,5,1,0,0,0
2023-12-01,Warangal,Duggondi,Narayanathanda,1,0,1,1,5,0,0,4,2,0,0,0
2023-12-01,Warangal,Duggondi,Nachinapally,3,0,8,6,9,6,5,30,5,2,0,2
2023-12-01,Warangal,Duggondi,Pilli Gundla Thanda,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Warangal,Duggondi,Ponakal,2,0,3,1,3,2,4,12,2,3,0,3
2023-12-01,Warangal,Duggondi,Rajyathanda,2,0,4,3,2,0,0,2,1,0,0,0
2023-12-01,Warangal,Duggondi,Reballe,0,0,0,0,0,0,3,9,0,0,0,0
2023-12-01,Warangal,Duggondi,Rekampalle,1,0,1,1,1,0,0,6,1,0,0,0
2023-12-01,Warangal,Duggondi,Shivajinagar,0,0,0,0,0,0,0,2,0,0,0,0
2023-12-01,Warangal,Duggondi,Tr Pally,0,0,0,0,2,0,1,1,0,0,0,0
2023-12-01,Warangal,Duggondi,Thimmampeta,0,0,1,1,0,1,1,1,0,0,0,0
2023-12-01,Warangal,Duggondi,Thogarai,2,0,4,2,8,3,2,22,4,4,0,4
2023-12-01,Warangal,Duggondi,Timmampet,4,0,4,4,1,0,4,19,2,2,0,2
2023-12-01,Warangal,Duggondi,Togarrai,0,0,2,1,1,0,2,3,1,0,0,0
2023-12-01,Warangal,Duggondi,Venkatapur,2,0,3,3,2,2,1,13,0,1,1,1
2023-12-01,Warangal,Geesugonda,Anantharam,1,0,3,2,3,0,1,6,1,0,0,0
2023-12-01,Warangal,Geesugonda,Arepalli,0,0,2,1,1,1,2,5,1,1,0,1
2023-12-01,Warangal,Geesugonda,Balaiapalli,0,0,0,0,0,1,1,2,0,0,0,0
2023-12-01,Warangal,Geesugonda,Bodduchintalapalle,3,0,3,4,2,2,2,6,0,1,0,1
2023-12-01,Warangal,Geesugonda,Chandraiapalli,0,0,0,0,0,3,0,4,0,0,0,0
2023-12-01,Warangal,Geesugonda,Dharmaram,3,0,12,8,5,11,8,37,6,2,0,2
2023-12-01,Warangal,Geesugonda,Elkurthy,8,0,8,8,5,6,4,20,3,1,0,1
2023-12-01,Warangal,Geesugonda,Gangadevipalli,0,0,2,0,1,3,3,8,0,2,0,2
2023-12-01,Warangal,Geesugonda,Gattukivdula,1,0,1,1,1,0,2,1,0,0,0,0
2023-12-01,Warangal,Geesugonda,Geesugonda,4,0,6,6,7,6,3,39,3,5,1,5
2023-12-01,Warangal,Geesugonda,Gorrekunta,2,0,12,6,8,7,5,23,5,2,0,2
2023-12-01,Warangal,Geesugonda,Janpaka,1,0,2,1,6,5,4,9,4,1,1,1
2023-12-01,Warangal,Geesugonda,Kommala,1,0,5,3,3,1,3,12,2,2,0,2
2023-12-01,Warangal,Geesugonda,Konoimakula,1,0,1,2,1,1,2,8,0,0,1,0
2023-12-01,Warangal,Geesugonda,Machapur,1,0,5,3,3,2,4,14,0,0,0,0
2023-12-01,Warangal,Geesugonda,Manugonda,2,0,10,7,4,4,6,14,1,1,0,1
2023-12-01,Warangal,Geesugonda,Mariyapuram,2,0,2,2,3,0,0,3,0,0,0,0
2023-12-01,Warangal,Geesugonda,Mogilicherla,4,0,11,9,6,7,10,26,7,1,0,1
2023-12-01,Warangal,Geesugonda,Nn Thanda,3,0,9,7,5,3,0,14,4,1,0,1
2023-12-01,Warangal,Geesugonda,Ookal (H),1,0,1,1,2,0,1,5,1,0,0,0
2023-12-01,Warangal,Geesugonda,Potharajpalle,0,0,2,1,1,5,3,12,3,1,0,1
2023-12-01,Warangal,Geesugonda,Ramachandrapur,0,0,1,0,0,0,0,1,0,1,0,1
2023-12-01,Warangal,Geesugonda,Rampur,0,0,1,0,0,0,0,3,0,0,1,0
2023-12-01,Warangal,Geesugonda,Reddypalem,1,0,1,2,1,2,1,5,1,0,0,0
2023-12-01,Warangal,Geesugonda,Shayampet,2,0,4,3,3,4,8,12,3,2,2,2
2023-12-01,Warangal,Geesugonda,Vanchangiri,4,0,7,5,7,2,2,17,2,0,0,0
2023-12-01,Warangal,Geesugonda,Viswanathpur,2,0,4,3,1,2,4,10,1,0,0,0
2023-12-01,Warangal,Khanapur,Ayodhyanagar,0,0,1,1,0,0,0,5,0,1,0,1
2023-12-01,Warangal,Khanapur,Ashok Nagar,2,0,2,2,4,2,2,8,2,1,0,1
2023-12-01,Warangal,Khanapur,Ashok Nagar,1,0,4,1,8,2,4,15,3,1,3,1
2023-12-01,Warangal,Khanapur,Baluthanda,1,0,1,1,2,1,2,4,1,0,0,0
2023-12-01,Warangal,Khanapur,Bhadruthanda,0,0,0,0,0,1,1,3,0,0,0,0
2023-12-01,Warangal,Khanapur,Bodyathanda,0,0,0,0,0,0,0,2,0,0,0,0
2023-12-01,Warangal,Khanapur,Botimeedithanda,0,0,1,0,0,0,1,5,0,0,1,0
2023-12-01,Warangal,Khanapur,Budaraopet,0,0,2,1,1,0,0,2,1,0,0,0
2023-12-01,Warangal,Khanapur,Budharaopet,6,0,11,8,4,6,7,26,3,4,0,3
2023-12-01,Warangal,Khanapur,Chilkammanagar,0,0,0,0,0,1,1,3,2,0,0,0
2023-12-01,Warangal,Khanapur,Chilkammathanda,0,0,1,0,0,0,0,2,0,0,1,0
2023-12-01,Warangal,Khanapur,Dabeerpet,0,0,0,0,0,0,1,3,0,0,0,0
2023-12-01,Warangal,Khanapur,Dharma Rao Pet,2,0,2,2,1,0,0,1,1,0,0,0
2023-12-01,Warangal,Khanapur,Dharmaraopet,2,0,3,2,3,4,2,17,1,2,1,2
2023-12-01,Warangal,Khanapur,Keeryathanda,1,0,3,2,1,0,0,3,0,0,0,0
2023-12-01,Warangal,Khanapur,Kodthimittathanda,0,0,1,0,1,0,1,3,0,0,1,0
2023-12-01,Warangal,Khanapur,Khanapur,0,0,4,2,2,1,2,9,1,0,2,0
2023-12-01,Warangal,Khanapur,Khanapur,3,0,9,7,7,0,1,20,4,0,0,0
2023-12-01,Warangal,Khanapur,Kothur,0,0,3,0,3,4,1,11,0,1,2,1
2023-12-01,Warangal,Khanapur,Kothur,1,0,1,1,0,0,0,2,1,1,0,0
2023-12-01,Warangal,Khanapur,Marnagiboduthanda,0,0,0,0,0,1,0,3,0,0,0,0
2023-12-01,Warangal,Khanapur,Mangala Varipet,1,0,1,1,2,0,1,4,0,0,1,0
2023-12-01,Warangal,Khanapur,Mangalavaripet,0,0,4,1,2,2,1,4,1,1,0,1
2023-12-01,Warangal,Khanapur,Nazithanda,0,0,2,1,2,2,0,9,0,2,0,2
2023-12-01,Warangal,Khanapur,Parshathanda,0,0,2,1,1,0,0,2,1,1,0,1
2023-12-01,Warangal,Khanapur,Peddamma Thanda,0,0,0,0,0,1,0,3,0,0,0,0
2023-12-01,Warangal,Khanapur,Ragampet,1,0,4,2,0,1,0,8,1,0,0,0
2023-12-01,Warangal,Khanapur,Ramlingampalli,0,0,2,1,1,0,0,3,1,0,0,0
2023-12-01,Warangal,Khanapur,Rangapur,1,0,4,3,3,1,0,6,4,0,0,0
2023-12-01,Warangal,Khanapur,Vepachettuthanda,1,0,1,1,1,1,0,1,1,0,0,0
2023-12-01,Warangal,Khanapur,Vajinepalli,0,0,5,2,1,0,0,2,2,1,0,1
2023-12-01,Warangal,Khanapur,Bm Thanda,0,0,2,1,1,0,3,7,2,2,0,2
2023-12-01,Warangal,Khanapur,Manubothulagadda,1,0,6,3,1,0,2,11,1,1,1,1
2023-12-01,Warangal,Khila Warangal,Allipur,0,0,0,0,1,0,0,5,0,0,0,0
2023-12-01,Warangal,Khila Warangal,Bollikunta,1,0,4,3,3,4,5,16,1,0,0,0
2023-12-01,Warangal,Khila Warangal,Chinthal,27,0,47,36,50,30,41,129,22,12,3,9
2023-12-01,Warangal,Khila Warangal,Dupakunta,0,0,1,0,0,3,1,6,1,1,0,1
2023-12-01,Warangal,Khila Warangal,Fort Warangal,17,0,32,24,46,39,31,132,22,6,8,5
2023-12-01,Warangal,Khila Warangal,Gadepalle,1,0,1,1,1,0,0,7,0,1,0,1
2023-12-01,Warangal,Khila Warangal,Gunturupally,2,0,4,3,1,2,1,3,2,0,0,0
2023-12-01,Warangal,Khila Warangal,Laxmipur,1,0,1,1,0,0,1,1,0,0,0,0
2023-12-01,Warangal,Khila Warangal,Mamnoor,2,0,4,2,10,0,4,18,0,3,1,3
2023-12-01,Warangal,Khila Warangal,Mamnoor Camp,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Warangal,Khila Warangal,Nan,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Warangal,Khila Warangal,Nan,0,0,0,0,0,1,1,2,0,0,0,0
2023-12-01,Warangal,Khila Warangal,Nan,0,0,2,1,0,1,0,2,2,0,0,0
2023-12-01,Warangal,Khila Warangal,Nan,0,0,0,0,0,0,0,2,0,0,0,0
2023-12-01,Warangal,Khila Warangal,Nan,2,0,4,3,3,1,1,11,1,1,0,1
2023-12-01,Warangal,Khila Warangal,Nan,0,0,0,0,0,1,1,1,0,0,0,0
2023-12-01,Warangal,Khila Warangal,Nan,0,0,1,0,0,0,1,4,1,1,0,0
2023-12-01,Warangal,Khila Warangal,Nan,0,0,0,0,0,0,1,0,0,0,0,0
2023-12-01,Warangal,Khila Warangal,Nan,1,0,1,1,1,0,0,5,1,1,0,0
2023-12-01,Warangal,Khila Warangal,Nan,0,0,0,0,5,4,4,11,3,0,0,0
2023-12-01,Warangal,Khila Warangal,Nan,0,0,0,0,1,0,0,1,0,0,0,0
2023-12-01,Warangal,Khila Warangal,Nan,1,0,1,0,1,1,2,5,1,1,0,1
2023-12-01,Warangal,Khila Warangal,Nan,0,0,0,0,1,0,0,6,0,0,0,0
2023-12-01,Warangal,Khila Warangal,Nan,3,0,5,4,2,1,0,8,2,0,0,0
2023-12-01,Warangal,Khila Warangal,Nan,0,0,2,1,0,1,0,7,0,0,0,0
2023-12-01,Warangal,Khila Warangal,Nan,0,0,2,1,0,0,0,0,1,0,0,0
2023-12-01,Warangal,Khila Warangal,Nan,0,0,2,1,0,1,2,18,0,2,0,2
2023-12-01,Warangal,Khila Warangal,Nan,0,0,0,0,1,1,0,4,0,0,0,0
2023-12-01,Warangal,Khila Warangal,Nan,1,0,5,3,1,2,3,21,3,3,0,3
2023-12-01,Warangal,Khila Warangal,Nan,1,0,3,2,2,0,3,3,3,1,0,1
2023-12-01,Warangal,Khila Warangal,Nan,1,0,1,1,1,0,0,1,2,0,0,0
2023-12-01,Warangal,Khila Warangal,Nan,0,0,2,2,2,1,2,22,0,1,0,1
2023-12-01,Warangal,Khila Warangal,Nan,0,0,2,1,0,0,0,2,0,0,0,0
2023-12-01,Warangal,Khila Warangal,Nan,0,0,2,1,1,0,0,3,1,0,0,0
2023-12-01,Warangal,Khila Warangal,Nakkalapally,0,0,2,0,2,0,0,6,0,2,0,2
2023-12-01,Warangal,Khila Warangal,Nallakunta,1,0,1,0,0,1,0,0,0,0,0,0
2023-12-01,Warangal,Khila Warangal,Penctionpoor,1,0,1,1,1,1,0,4,2,0,0,0
2023-12-01,Warangal,Khila Warangal,Ramgopalpoor,0,0,1,0,1,0,0,1,0,1,0,1
2023-12-01,Warangal,Khila Warangal,Ramakrishnapur,1,0,1,1,1,1,0,0,0,0,0,0
2023-12-01,Warangal,Khila Warangal,Rangshaipet,23,0,44,35,36,40,36,95,11,8,0,8
2023-12-01,Warangal,Khila Warangal,S.R.R.Thota,25,0,39,25,22,35,24,134,11,7,3,7
2023-12-01,Warangal,Khila Warangal,Sthambampalli,0,0,0,0,1,1,0,2,0,0,0,0
2023-12-01,Warangal,Khila Warangal,Thimmapur,1,0,3,2,2,1,1,7,4,0,0,0
2023-12-01,Warangal,Khila Warangal,Vasanthapur,0,0,2,0,1,0,2,6,0,1,1,1
2023-12-01,Warangal,Khila Warangal,Janpeerilu,3,0,3,3,2,1,4,6,1,1,1,1
2023-12-01,Warangal,Nan,Nan,0,0,1,0,0,0,1,1,0,1,0,1
2023-12-01,Warangal,Nan,Nan,0,0,0,0,1,1,0,8,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,1,0,0,0,1,4,1,1,0,1
2023-12-01,Warangal,Nan,Nan,2,0,2,2,1,1,0,1,2,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,0,0,1,0,0,0,0,0,0,0
2023-12-01,Warangal,Nan,Nan,2,0,8,4,1,1,1,4,2,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,0,0,2,0,1,1,0,0,0,0
2023-12-01,Warangal,Nan,Nan,3,0,3,3,1,0,2,3,3,1,0,1
2023-12-01,Warangal,Nan,Nan,1,0,5,3,2,3,4,4,3,1,1,1
2023-12-01,Warangal,Nan,Nan,0,0,0,0,1,0,0,4,0,0,0,0
2023-12-01,Warangal,Nan,Nan,1,0,2,1,0,0,3,2,1,2,0,2
2023-12-01,Warangal,Nan,Nan,0,0,1,0,0,1,0,4,0,1,0,0
2023-12-01,Warangal,Nan,Nan,0,0,0,0,0,1,0,0,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,0,0,0,0,1,0,0,0,0,0
2023-12-01,Warangal,Nan,Nan,1,0,1,1,0,0,0,0,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,1,0,0,0,0,1,0,1,0,1
2023-12-01,Warangal,Nan,Nan,1,0,1,1,1,1,0,0,1,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,0,0,0,1,0,1,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,0,0,2,0,2,10,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,0,0,0,0,0,2,0,0,0,0
2023-12-01,Warangal,Nan,Nan,2,0,4,3,5,2,2,12,3,0,0,0
2023-12-01,Warangal,Nan,Nan,1,0,6,2,4,1,3,8,3,1,0,1
2023-12-01,Warangal,Nan,Nan,0,0,2,1,0,0,0,0,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,1,0,0,0,0,1,0,1,0,0
2023-12-01,Warangal,Nan,Nan,1,0,1,1,0,0,0,1,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,3,1,1,0,0,0,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,2,1,0,0,0,0,1,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,0,0,2,0,0,0,0,0,0,0
2023-12-01,Warangal,Nan,Nan,1,0,1,1,0,0,0,2,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,1,0,0,0,0,1,0,0,1,0
2023-12-01,Warangal,Nan,Nan,0,0,3,1,0,0,1,2,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,0,0,0,0,1,1,0,0,0,0
2023-12-01,Warangal,Nan,Nan,1,0,1,1,1,0,0,0,1,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,1,0,0,1,1,1,0,1,0,1
2023-12-01,Warangal,Nan,Nan,0,0,1,0,1,2,1,5,0,1,0,1
2023-12-01,Warangal,Nan,Nan,3,0,9,4,2,3,1,5,3,1,1,1
2023-12-01,Warangal,Nan,Nan,1,0,1,1,3,3,4,6,0,1,0,1
2023-12-01,Warangal,Nan,Nan,1,0,2,1,1,1,1,10,0,2,0,2
2023-12-01,Warangal,Nan,Nan,0,0,0,0,0,1,0,1,1,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,0,0,0,0,0,3,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,3,1,0,0,0,0,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,0,0,0,1,1,0,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,3,1,0,0,0,1,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,3,1,0,0,0,0,1,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,1,0,0,0,2,1,0,1,0,1
2023-12-01,Warangal,Nan,Nan,1,0,1,1,2,0,0,3,0,0,0,0
2023-12-01,Warangal,Nan,Nan,1,0,3,2,4,0,0,1,2,0,0,0
2023-12-01,Warangal,Nan,Nan,1,0,1,1,0,0,0,0,1,0,0,0
2023-12-01,Warangal,Nan,Nan,2,0,2,1,1,0,1,1,2,0,0,0
2023-12-01,Warangal,Nan,Nan,2,0,3,2,2,5,1,13,1,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,2,1,1,0,0,1,1,0,0,0
2023-12-01,Warangal,Nan,Nan,1,0,3,2,1,2,0,8,2,2,0,2
2023-12-01,Warangal,Nan,Nan,2,0,2,1,1,0,0,3,2,1,0,1
2023-12-01,Warangal,Nan,Nan,1,0,1,1,1,0,1,2,1,0,0,0
2023-12-01,Warangal,Nan,Nan,2,0,2,1,0,0,2,4,2,1,0,1
2023-12-01,Warangal,Nan,Nan,0,0,2,1,0,3,0,3,1,1,0,1
2023-12-01,Warangal,Nan,Nan,0,0,2,1,0,0,0,1,0,0,0,0
2023-12-01,Warangal,Nan,Nan,1,0,3,1,2,1,0,9,2,1,0,0
2023-12-01,Warangal,Nan,Nan,0,0,2,1,2,0,0,0,1,0,0,0
2023-12-01,Warangal,Nan,Nan,2,0,2,2,3,1,0,3,2,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,1,1,2,1,5,3,1,1,0,1
2023-12-01,Warangal,Nan,Nan,0,0,0,0,1,0,0,1,1,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,0,0,1,1,0,1,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,0,0,1,1,2,2,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,0,0,0,1,1,3,1,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,2,0,1,0,1,1,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,0,0,1,0,1,0,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,1,0,0,0,1,1,0,0,1,0
2023-12-01,Warangal,Nan,Nan,0,0,0,0,0,1,0,2,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,5,2,0,0,0,0,1,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,2,1,0,0,0,3,1,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,3,1,0,0,0,1,0,1,0,1
2023-12-01,Warangal,Nan,Nan,6,0,8,7,7,7,3,32,5,2,0,2
2023-12-01,Warangal,Nan,Nan,0,0,4,0,2,0,0,2,0,1,0,1
2023-12-01,Warangal,Nan,Nan,0,0,1,0,1,0,0,4,0,1,0,1
2023-12-01,Warangal,Nan,Nan,1,0,3,2,1,1,1,15,1,1,0,1
2023-12-01,Warangal,Nan,Nan,0,0,2,1,2,0,1,12,1,1,0,0
2023-12-01,Warangal,Nan,Nan,1,0,5,3,1,0,0,3,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,0,0,1,0,0,2,0,0,0,0
2023-12-01,Warangal,Nan,Nan,1,0,1,1,2,2,0,0,1,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,4,1,0,1,1,10,2,1,0,1
2023-12-01,Warangal,Nan,Nan,0,0,1,1,0,0,0,5,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,0,0,0,0,1,2,0,0,0,0
2023-12-01,Warangal,Nan,Nan,3,0,7,5,3,2,1,25,6,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,0,0,1,0,1,2,0,0,0,0
2023-12-01,Warangal,Nan,Nan,3,0,3,3,1,2,1,9,3,0,1,0
2023-12-01,Warangal,Nan,Nan,1,0,1,1,1,3,6,9,2,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,1,0,0,0,0,2,0,1,0,1
2023-12-01,Warangal,Nan,Nan,1,0,1,1,1,0,2,5,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,1,0,0,0,1,1,0,1,0,0
2023-12-01,Warangal,Nan,Nan,0,0,0,0,1,0,0,1,0,0,0,0
2023-12-01,Warangal,Nan,Nan,0,0,0,0,1,0,0,0,1,0,0,0
2023-12-01,Warangal,Nallabelli,Arvaiahpally,0,0,0,0,0,0,0,3,0,0,0,0
2023-12-01,Warangal,Nallabelli,Arshanpalle,0,0,0,0,0,0,2,1,0,0,0,0
2023-12-01,Warangal,Nallabelli,Asaravelli,1,0,3,2,4,2,3,9,1,1,0,1
2023-12-01,Warangal,Nallabelli,Bajju Thanda,0,0,0,0,1,0,1,0,0,0,0,0
2023-12-01,Warangal,Nallabelli,Billyanaik Thanda,0,0,2,1,0,0,1,3,0,1,0,1
2023-12-01,Warangal,Nallabelli,Bollonipally,1,0,5,3,3,4,2,7,5,2,0,2
2023-12-01,Warangal,Nallabelli,Buchireddypally,2,0,3,2,2,0,0,6,1,2,0,2
2023-12-01,Warangal,Nallabelli,Chinnathanda,0,0,1,0,0,0,0,1,0,1,0,1
2023-12-01,Warangal,Nallabelli,Dastagiripally,0,0,1,0,1,1,2,3,1,1,0,1
2023-12-01,Warangal,Nallabelli,Dharmaraopally,2,0,2,1,2,1,0,3,1,0,0,0
2023-12-01,Warangal,Nallabelli,Eerya Thanda,0,0,0,0,1,0,0,1,0,0,0,0
2023-12-01,Warangal,Nallabelli,Errachervu Thanda,0,0,0,0,0,0,0,2,0,0,0,0
2023-12-01,Warangal,Nallabelli,Gandhinagar,0,0,4,2,1,1,0,3,1,0,0,0
2023-12-01,Warangal,Nallabelli,Gollapally,1,0,1,1,0,0,1,3,1,0,0,0
2023-12-01,Warangal,Nallabelli,Gollapally,0,0,6,3,1,0,1,6,2,0,0,0
2023-12-01,Warangal,Nallabelli,Govindapur,0,0,0,0,1,1,0,1,0,0,0,0
2023-12-01,Warangal,Nallabelli,Gundlapahad,0,0,4,3,2,1,3,4,2,1,0,1
2023-12-01,Warangal,Nallabelli,Kannaraopet,0,0,1,0,0,1,0,2,0,0,1,0
2023-12-01,Warangal,Nallabelli,Kondapur (9102)(9102) 578092,0,0,6,2,1,1,0,4,0,0,0,0
2023-12-01,Warangal,Nallabelli,Laxmithanda,0,0,0,0,2,0,1,1,0,0,0,0
2023-12-01,Warangal,Nallabelli,Linethanda,1,0,1,1,0,0,0,1,1,0,0,0
2023-12-01,Warangal,Nallabelli,Lenkapally,4,0,6,4,4,1,3,18,4,1,0,1
2023-12-01,Warangal,Nallabelli,Mamilaveraiah Pally,1,0,5,4,3,0,0,3,3,0,0,0
2023-12-01,Warangal,Nallabelli,Mucnimpula Thanda,1,0,1,1,1,0,0,4,0,0,1,0
2023-12-01,Warangal,Nallabelli,Muduchekalapally,1,0,5,3,3,0,0,3,1,1,0,1
2023-12-01,Warangal,Nallabelli,Medapally,0,0,2,1,1,0,2,7,1,2,0,2
2023-12-01,Warangal,Nallabelli,Muchimpula,1,0,1,1,0,0,0,4,0,0,0,0
2023-12-01,Warangal,Nallabelli,Nan,0,0,0,0,0,0,0,1,0,0,0,0
2023-12-01,Warangal,Nallabelli,Nagrajpalle,0,0,5,2,1,0,1,3,0,0,0,0
2023-12-01,Warangal,Nallabelli,Nallabelly,6,0,10,5,3,6,6,22,5,1,1,1
2023-12-01,Warangal,Nallabelli,Nandigama,2,0,2,2,2,1,3,18,1,0,0,0
2023-12-01,Warangal,Nallabelli,Narakkapet,1,0,5,4,4,2,4,19,1,0,0,0
